,index,title,link,image,pubDate,director,actor,userRating,genre,nation,pos_per,pos_key,neg_key
208,208,써니 감독판,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76016,https://ssl.pstatic.net/imgmovie/mdi/mit110/0760/76016_P11_175820.jpg,2011,강형철,"유호정,심은경,강소라,고수희,김민영,홍진희,박진주,이연경,남보라,김보미,민효린",9.12,"드라마,코미디",한국,0.8636363636363636,"추억,감동,인생,최고,다시","최악,남자,우정,한국영,역사상"
209,209,철가방 우수氏,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88473,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88473_P19_181404.jpg,2012,윤학렬,최수종,9.12,드라마,한국,0.7789473684210526,"감동,우수,김우수,마음,눈물","다큐,재미,사람,전문가,평가"
210,210,아는 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37888,https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7888-01.jpg,2004,장진,"정재영,이나영",9.12,드라마,한국,0.7526881720430108,"사랑,장진,최고,다시,지금","장면,별로,중간,평가,재미"
211,211,피의 연대기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164104,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164104_P23_114449.jpg,2017,김보람,"여경주,김보람,심이안,박현지,이슬기",9.12,다큐멘터리,한국,0.8,"생리,여성,이야기,대해,다큐","생리,내용,여자,별로,다큐"
212,212,어느날 그 길에서,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47394,https://ssl.pstatic.net/imgmovie/mdi/mit110/0473/47394_P11_100057.jpg,2006,황윤,"최태영,최천권,최동기",9.12,다큐멘터리,한국,0.6767676767676768,"인간,동물,로드킬,대한,도로","동물,도로,사람,인간,생명"
213,213,미션 임파서블: 폴아웃,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154222,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154222_P07_114856.jpg,2018,크리스토퍼 맥쿼리,"톰 크루즈,레베카 퍼거슨,헨리 카빌,사이먼 페그",9.12,"액션,스릴러",미국,0.8021978021978022,"액션,시리즈,최고,톰크루즈,크루즈","미션임파서블,인트,미션,임파,주행"
214,214,창,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97975,https://ssl.pstatic.net/imgmovie/mdi/mit110/0979/97975_P04_181538.jpg,2012,연상호,"이환,이수현,강도하,김영환,명승훈,손책,연상호,한성수",9.12,애니메이션,한국,0.5510204081632653,"군대,현실,이야기,공감,대중성","군대,군생활,사람,리얼,영수"
215,215,7인의 사무라이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10609,https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/A0609-00.jpg,1954,구로사와 아키라,"미후네 도시로,시무라 타카시",9.12,"드라마,액션",일본,0.6354166666666666,"명작,지금,사무라이,시대,인의","년대,수준,년도,내용,일본"
216,216,크레이머 크레이머,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10629,https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/A0629-00.jpg,1979,로버트 벤튼,더스틴 호프만,9.11,드라마,미국,0.8351648351648352,"아빠,명작,사랑,더스틴,스트립","애나,테드,메릴,여성,남성"
217,217,저수지 게임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162824,https://ssl.pstatic.net/imgmovie/mdi/mit110/1628/162824_P28_134917.jpg,2017,최진성,"주진우,조미래,정재호,홍익표,이종걸,정두언,이요섭,김우남,이지형,이명박,김의성",9.11,다큐멘터리,한국,0.3118279569892473,"기자,김어준,감방,이야기,역시","선동,쓰레기,정치,좌파,기자"
218,218,점박이 한반도의 공룡2 : 새로운 낙원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180379,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180379_P32_111508.jpg,2018,한상호,"박희순,라미란,김성균",9.11,애니메이션,한국,0.7653061224489796,"공룡,목소리,아들,감동,재미","성우,공룡,사투리,더빙,알바"
219,219,스타워즈 에피소드3 - 시스의복수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30301,https://ssl.pstatic.net/imgmovie/mdi/mit110/0303/30301_P90_142757.jpg,2005,조지 루카스,"이완 맥그리거,나탈리 포트만,헤이든 크리스텐슨,이언 맥디어미드,프랭크 오즈",9.11,SF,미국,0.7528089887640449,"스타워즈,아나킨,최고,명작,프리퀄","스타워즈,다스베이더,장면,아나킨,사람"
220,220,노팅 힐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24830,https://ssl.pstatic.net/imgmovie/mdi/mit110/0248/24830_P18_133358.jpg,1999,로저 미첼,"줄리아 로버츠,휴 그랜트",9.11,"로맨스,코미디","미국,영국",0.8522727272727273,"사랑,최고,줄리아,로버츠,지금","로버츠,사람,여행,노팅힐,개연"
221,221,에린 브로코비치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29102,https://ssl.pstatic.net/imgmovie/mdi/mit110/0291/B9102-00.jpg,2000,스티븐 소더버그,줄리아 로버츠,9.11,드라마,미국,0.8478260869565217,"줄리아,로버츠,에린,실화,감동","주인공,미국,사람,진심,정의"
222,222,할 수 있는 자가 구하라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75692,https://ssl.pstatic.net/imgmovie/mdi/mit110/0756/75692_P02_184047.jpg,2010,윤성호,"황제성,서영주,이채은,조한철,백현철,박희본",9.1,코미디,한국,0.3265306122448979,"코빅,관객,명작,성지순례,관객수","코빅,사람,관객수,관객,만두"
223,223,파이란,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31475,https://ssl.pstatic.net/imgmovie/mdi/mit110/0314/31475_P25_165326.jpg,2001,송해성,"최민식,장백지",9.1,드라마,한국,0.8172043010752689,"사랑,다시,파이란,사람,강재","이제,도대체,장면,관객,그리움"
224,224,극장판 반지의 비밀일기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185913,https://ssl.pstatic.net/imgmovie/mdi/mit110/1859/185913_P12_101651.jpg,2019,한승우,"방연지,김선혜,조경이,채민지",9.1,애니메이션,한국,0.8571428571428571,"반지,어른,장면,보기,최고","재미,중간,보기,여자애,한숨"
225,225,카시오페아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208772,https://ssl.pstatic.net/imgmovie/mdi/mit110/2087/208772_P04_190237.jpg,2021,신연식,"안성기,서현진,주예림",9.1,드라마,한국,0.8651685393258427,"감동,몰입,가슴,눈물,최고","보이,뭔가,사람,무아,자연"
226,226,미쓰백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155356,https://ssl.pstatic.net/imgmovie/mdi/mit110/1553/155356_P29_104216.jpg,2018,이지원,"한지민,김시아,이희준",9.1,드라마,한국,0.8333333333333334,"최고,세상,마음,인생,감동","아동학대,학대,사회,경우,사람"
227,227,콘에어 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18173,https://ssl.pstatic.net/imgmovie/mdi/mit110/0181/A8173-00.jpg,1997,사이먼 웨스트,"니콜라스 케이지,존 쿠삭,존 말코비치",9.1,"액션,스릴러",미국,0.7653061224489796,"액션,명작,케이,에어,지금","액션,이영화,요즘,액션영화,미국"
228,228,홀랜드 오퍼스 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17459,https://ssl.pstatic.net/imgmovie/mdi/mit110/0174/A7459-00.jpg,1995,스티븐 헤렉,리차드 드레이퓨즈,9.1,드라마,미국,0.83,"감동,마지막,인생,음악,최고","중간,홀랜드,교직,준비,다그"
229,229,중앙역,https://movie.naver.com/movie/bi/mi/basic.nhn?code=21939,https://ssl.pstatic.net/imgmovie/mdi/mit110/0219/B1939-00.jpg,1998,월터 살레스,"페르난다 몬테네그로,마릴리아 페라,비니시우스 드 올리베이라,소이라 리라",9.1,드라마,이탈리아,0.8020833333333334,"감동,인간,마음,인생,브라질","브라질,사람,시나리오,편지,아줌마"
230,230,하울의 움직이는 성,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39640,https://ssl.pstatic.net/imgmovie/mdi/mit110/0396/39640_P32_175320.jpg,2004,미야자키 하야오,"바이쇼 치에코,기무라 타쿠야",9.1,애니메이션,일본,0.8333333333333334,"하울,사랑,감동,마음,명작","하울,장면,뜬금,과거,개연"
231,231,증인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177374,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177374_P100_112832.jpg,2018,이한,"정우성,김향기",9.1,드라마,한국,0.9032258064516128,"사람,자폐,감동,지우,편견","사람,지우,주인공,스스로,법원"
232,232,극장판 윌벤져스 : 수상한 캠핑 대소동,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213487,https://ssl.pstatic.net/imgmovie/mdi/mit110/2134/213487_P17_153028.jpg,2022,"신창환,류정우","샘 해밍턴,김서영,강시현,최한",9.1,애니메이션,한국,0.8854166666666666,"감동,윌벤져스,애니메이션,어른,추천","보기,폭력,해밀턴,사람,자녀"
233,233,"다시, 벚꽃",https://movie.naver.com/movie/bi/mi/basic.nhn?code=160944,https://ssl.pstatic.net/imgmovie/mdi/mit110/1609/160944_P01_164126.jpg,2017,유해진,장범준,9.1,다큐멘터리,한국,0.7894736842105263,"음악,노래,다시,사람,사랑","사람,노력,공연,범준,뮤지션"
234,234,네버 앤딩 스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10092,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10092_P02_113022.jpg,1984,볼프강 페터젠,"노아 헤서웨이,바렛 올리버",9.1,"판타지,어드벤처,가족",독일,0.826530612244898,"기억,다시,지금,판타지,명작","초딩,네버엔딩스토리,장면,독일,작가"
235,235,호텔 르완다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39813,https://ssl.pstatic.net/imgmovie/mdi/mit110/0398/C9813-00.jpg,2004,테리 조지,"돈 치들,소피 오코네도,호아킨 피닉스",9.09,"드라마,전쟁","영국,이탈리아,남아프리카공화국",0.7127659574468085,"르완다,역사,실화,감동,사람","사람,아프리카,세계,비극,지금"
236,236,공범자들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165461,https://ssl.pstatic.net/imgmovie/mdi/mit110/1654/165461_P26_094816.jpg,2017,최승호,"이명박,김재철,김장겸,고대영",9.09,다큐멘터리,한국,0.6222222222222222,"언론,국민,언론인,지금,역사","언론,사람,지금,정권,좌파"
237,237,집 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189630,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189630_P22_143741.jpg,2019,박제범,"이유영,강신일",9.09,드라마,한국,0.8433734939759037,"아버지,이야기,가족,감동,아빠","사람,유영,대사,삼양라면,익산"
238,238,제국의 역습,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10006,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10006_P53_143059.jpg,1980,어빈 커쉬너,"마크 해밀,해리슨 포드,캐리 피셔",9.09,"SF,액션,어드벤처,판타지",미국,0.7303370786516854,"최고,스타워즈,명작,시리즈,가장","노잼,루크,남자,사람,한솔"
239,239,패치 아담스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24094,https://ssl.pstatic.net/imgmovie/mdi/mit110/0240/B4094-00.jpg,1998,톰 새디악,로빈 윌리엄스,9.09,"코미디,드라마",미국,0.723404255319149,"감동,로빈,의사,윌리엄스,명작","사람,의사,주인공,억지,세상"
240,240,록키 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10022,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10022_P01_173827.jpg,1979,실베스터 스탤론,실베스터 스탤론,9.09,드라마,미국,0.68,"록키,최고,인생,마지막,명작","록키,내용,초딩,베스트,전편"
241,241,조블랙의 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19517,https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9517-00.jpg,1998,마틴 브레스트,"브래드 피트,안소니 홉킨스,클레어 폴라니",9.09,"드라마,로맨스,판타지",미국,0.8390804597701149,"사랑,블랙,인생,다시,브래드피트","죽음,사람,별로,회장,목전"
242,242,타워링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10015,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10015_P03_171801.jpg,1974,"존 길러민,어윈 알렌","스티브 맥퀸,폴 뉴먼",9.09,"드라마,스릴러,액션",미국,0.7676767676767676,"재난영화,최고,재난,타워,명작","재난영화,사람,타워,가지,이영화"
243,243,너는 내 운명,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39654,https://ssl.pstatic.net/imgmovie/mdi/mit110/0396/C9654-01.jpg,2005,박진표,"전도연,황정민,나문희",9.08,로맨스,한국,0.8,"사랑,눈물,사람,감동,인생","여자,사람,설거지,요즘,세상"
244,244,티벳에서의7년 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18865,https://ssl.pstatic.net/imgmovie/mdi/mit110/0188/A8865-00.jpg,1997,장 자크 아노,브래드 피트,9.08,"드라마,어드벤처",미국,0.686046511627907,"티벳,감동,브래드피트,독립,중국","티벳,중국,공산당,프리,전쟁"
245,245,투캅스 3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19068,https://ssl.pstatic.net/imgmovie/mdi/mit110/0190/A9068-00.jpg,1998,김상진,"김보성,권민중",9.08,"액션,코미디",한국,0.5555555555555556,"의리,으리,투캅스,보성,형님","으리,투캅스,평가,완전,의리"
246,246,클리프 행어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14152,https://ssl.pstatic.net/imgmovie/mdi/mit110/0141/A4152-00.jpg,1993,레니 할린,실베스터 스탤론,9.08,"스릴러,액션,드라마",미국,0.7422680412371134,"산악,명작,최고,액션,개봉","장면,여자,초반,여주,형님"
247,247,캐리비안의 해적 : 블랙펄의 저주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37148,https://ssl.pstatic.net/imgmovie/mdi/mit110/0371/C7148-00.jpg,2003,고어 버빈스키,"조니 뎁,제프리 러쉬",9.07,"어드벤처,액션,코미디",미국,0.6881720430107527,"최고,명작,해적,캐리비안,지금","해적,조니뎁,시리즈,졸작,캐리비안"
248,248,내 깡패 같은 애인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70910,https://ssl.pstatic.net/imgmovie/mdi/mit110/0709/70910_P14_100721.jpg,2010,김광식,"박중훈,정유미",9.07,"드라마,코미디,로맨스",한국,0.8526315789473684,"감동,깡패,마지막,여운,최고","여자,깡패,남자,사람,이렌"
249,249,다이 하드 3 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17092,https://ssl.pstatic.net/imgmovie/mdi/mit110/0170/A7092-00.jpg,1995,존 맥티어난,"브루스 윌리스,제레미 아이언스",9.07,액션,미국,0.7157894736842105,"다이하드,최고,액션,시리즈,브루스","사무엘,년대,윌리스,맥클레인,뉴욕"
250,250,들리나요?,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193136,https://ssl.pstatic.net/imgmovie/mdi/mit110/1931/193136_P08_135306.jpg,2020,"김봉한,신승환","김창옥,김홍주,한정자",9.07,다큐멘터리,한국,0.8375,"모습,강사,가족,교수,소통","사람,인간,강의,구나,자뻑"
251,251,식스 센스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25906,https://ssl.pstatic.net/imgmovie/mdi/mit110/0259/B5906-00.jpg,1999,M. 나이트 샤말란,브루스 윌리스,9.07,"공포(호러),스릴러,미스터리,드라마",미국,0.8913043478260869,"반전,소름,식스센스,감동,결말","사람,할리,스포,애기야,이영화"
252,252,어린 의뢰인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180169,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P64_101528.jpg,2019,장규성,"이동휘,유선,최명빈,이주원",9.07,"드라마,가족",한국,0.7640449438202247,"눈물,아동학대,내내,현실,어른","사람,학대,새엄마,인간,신고"
253,253,투 올드 힙합 키드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90751,https://ssl.pstatic.net/imgmovie/mdi/mit110/0907/90751_P27_181729.jpg,2011,정대건,"정대건,허클베리피,장지훈,지조,재즈말",9.07,다큐멘터리,한국,0.74,"힙합,현실,평론가,정답,열정","사람,힙합,평론가,전문가,새끼"
254,254,송가인 더 드라마 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202381,https://ssl.pstatic.net/imgmovie/mdi/mit110/2023/202381_P00_115140.jpg,2021,"이태슬,김성윤",송가인,9.07,공연,한국,0.6585365853658537,"송가,감동,최고,노래,가수","가수,추석,사람,인생,포인트"
255,255,인디아나 존스 : 최후의 성전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10035,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0035-00.jpg,1989,스티븐 스필버그,해리슨 포드,9.06,"액션,어드벤처",미국,0.7741935483870968,"인디아나,최고,시리즈,존스,명작","독일군,성배,인디아나,존스,마지막"
256,256,날아라 펭귄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51762,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/51762_P25_190624.jpg,2009,임순례,"문소리,박원상,손병호,최규환,박인환,정혜선",9.06,드라마,한국,0.7676767676767676,"임순례,현실,이야기,공감,최고","현실,펭귄,엔딩,리얼리티,대한민국"
257,257,경찰서를 털어라 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26677,https://ssl.pstatic.net/imgmovie/mdi/mit110/0266/B6677-01.jpg,1999,레스 메이필드,마틴 로렌스,9.06,"코미디,액션,범죄",미국,0.5760869565217391,"최고,코미디,마틴,인생,다시","코미디,주인공,개꿀잼,범죄,사람"
258,258,하치 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53881,https://ssl.pstatic.net/imgmovie/mdi/mit110/0538/53881_P34_134005.jpg,2009,라세 할스트롬,"리차드 기어,사라 로머,조안 알렌",9.06,"드라마,가족","미국,영국",0.8282828282828283,"하치,감동,이야기,주인,강아지","사람,하치,제발,먼저,명분"
259,259,순종,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154347,https://ssl.pstatic.net/imgmovie/mdi/mit110/1543/154347_P26_103008.jpg,2016,"김동민,이주훈","김영화,김은혜,한성국,최강희,최수종",9.06,다큐멘터리,한국,0.7878787878787878,"하나님,사랑,순종,마음,선교사","순종,선교사,하나님,사람,주님"
